ENTREZ_id,logFC,AveExpr,t,P.Value,adj.P.Val,B
93663,-0.642084333,8.507128,-4.114590184,7.13E-05,0.000290583,0.804110616
717,-0.64212225,7.515460458,-5.95281752,2.67E-08,2.29E-07,8.418748095
2070,-0.642324167,5.070111417,-7.296405839,3.44E-11,5.36E-10,14.92765027
1831,-0.642606333,8.9288275,-3.12030121,0.002261697,0.006305259,-2.43885382
283481,-0.64267325,5.750416708,-7.001684794,1.55E-10,2.09E-09,13.44980723
5350,-0.643812167,7.258606583,-2.922104205,0.00415348,0.010742876,-2.99622286
10209,-0.644356667,12.66339,-10.4852386,1.14E-18,8.05E-17,31.90010195
5412,-0.646150333,10.06910175,-5.821559871,4.94E-08,4.01E-07,7.81868798
834,-0.646712,9.834056833,-6.288816039,5.35E-09,5.27E-08,9.986986339
23258,-0.647112833,10.01430408,-7.781073425,2.76E-12,5.29E-11,17.40663372
57576,-0.647172,6.908600667,-10.60585995,5.86E-19,4.37E-17,32.55874621
25801,-0.648458,9.0918385,-4.328279501,3.12E-05,0.000139201,1.590607991
126669,-0.6490085,8.333216333,-5.313432341,5.01E-07,3.30E-06,5.5689507
23194,-0.6491005,7.609852417,-6.313475505,4.74E-09,4.72E-08,10.10381542
1844,-0.649232833,7.03439875,-4.473273012,1.76E-05,8.27E-05,2.140758229
11037,-0.649508167,6.36013525,-6.353263703,3.91E-09,3.98E-08,10.292799
8988,-0.650531167,6.379296583,-5.926247295,3.02E-08,2.57E-07,8.296688151
346689,-0.65098,6.31898925,-9.407376103,4.33E-16,1.75E-14,26.03748157
54507,-0.651482333,6.672053417,-6.17174289,9.41E-09,8.79E-08,9.43549007
79825,-0.652363417,5.870497958,-10.56280083,7.43E-19,5.40E-17,32.32360124
51185,-0.652455667,9.617706583,-8.996132832,4.10E-15,1.36E-13,23.82162352
3475,-0.653556167,8.10064475,-4.273969572,3.86E-05,0.000168025,1.387933459
220979,-0.654297667,6.2714525,-6.151714427,1.04E-08,9.61E-08,9.341674043
9710,-0.6544235,8.67219225,-7.06604985,1.12E-10,1.56E-09,13.77046304
3759,-0.655240167,8.141783083,-3.204930379,0.001729792,0.004977787,-2.19138838
9235,-0.655822333,10.34191133,-4.274177028,3.86E-05,0.000167923,1.388704075
344595,-0.65583,5.5736075,-7.370236006,2.35E-11,3.78E-10,15.30156108
26127,-0.655931,6.710653833,-4.268341138,3.95E-05,0.000171406,1.367036518
3459,-0.6570265,10.28799442,-4.455291124,1.89E-05,8.82E-05,2.071822448
59338,-0.657354333,9.364777417,-5.835428139,4.63E-08,3.78E-07,7.881739468
10133,-0.657929083,9.380771625,-8.082401403,5.61E-13,1.24E-11,18.97412284
3422,-0.65796,9.8226025,-9.50532821,2.53E-16,1.07E-14,26.56750444
440738,-0.658582167,6.44496475,-5.432871331,2.94E-07,2.03E-06,6.086788756
221421,-0.658854,6.378509833,-4.40668134,2.29E-05,0.000105159,1.886467142
84106,-0.659214167,6.74966525,-7.914824888,1.36E-12,2.77E-11,18.10013785
4128,-0.660348667,9.739817667,-3.654209635,0.000383442,0.001315767,-0.786312664
7402,-0.660909667,7.741443167,-3.698979875,0.000327537,0.001144208,-0.638144988
8837,-0.662043083,8.906345958,-6.040138304,1.76E-08,1.57E-07,8.821955495
5655,-0.66239825,6.368457792,-6.107388541,1.28E-08,1.17E-07,9.134608772
152330,-0.662805333,5.381986583,-7.89286814,1.53E-12,3.08E-11,17.98603662
7832,-0.663197,9.898526583,-5.036014696,1.69E-06,9.91E-06,4.394092984
3908,-0.663454917,7.784498208,-4.685841777,7.40E-06,3.81E-05,2.970445188
4038,-0.663470667,7.033603833,-4.520729546,1.45E-05,6.97E-05,2.323636604
5265,-0.663600667,9.722575917,-3.676866477,0.000354108,0.001225488,-0.711509205
6442,-0.664232,6.627730833,-7.187135226,6.04E-11,8.87E-10,14.37690642
22873,-0.66443325,6.263606542,-6.05714572,1.63E-08,1.46E-07,8.90085208
8825,-0.66593,4.588128167,-9.038976019,3.24E-15,1.10E-13,24.05167549
123264,-0.666212333,6.324400333,-4.629728729,9.32E-06,4.68E-05,2.748814545
56999,-0.666297583,6.279520708,-4.945944849,2.48E-06,1.40E-05,4.021394071
10769,-0.666299833,9.095217083,-5.395207487,3.48E-07,2.37E-06,5.922737242
54839,-0.666355167,6.973973417,-6.36072082,3.77E-09,3.85E-08,10.32828369
10435,-0.666521583,7.717756458,-8.262211037,2.15E-13,5.13E-12,19.91775409
2355,-0.666617333,8.568104833,-3.709813206,0.000315219,0.001107368,-0.602076378
23135,-0.666744,7.8388595,-4.277844213,3.81E-05,0.000165838,1.402330769
10418,-0.6675575,7.82000375,-4.12092061,6.96E-05,0.000284418,0.826983604
4345,-0.6685935,7.2847765,-4.48179479,1.70E-05,8.01E-05,2.173496651
5638,-0.669126,7.697903667,-4.230363192,4.58E-05,0.000195969,1.226564548
5178,-0.669371,5.180702833,-4.855920118,3.64E-06,1.99E-05,3.653329206
653361,-0.669656833,8.063185083,-4.508995207,1.52E-05,7.26E-05,2.278289741
121512,-0.669743833,5.581906583,-5.097014724,1.30E-06,7.82E-06,4.648982889
5098 /// 8641 /// 9708 /// 26025 /// 56097 /// 56098 /// 56099 /// 56100 /// 56101 /// 56102 /// 56103 /// 56104 /// 56105 /// 56106 /// 56107 /// 56108 /// 56109 /// 56110 /// 56111 /// 56112 /// 56113 /// 56114,-0.669883417,9.903357958,-7.860625932,1.82E-12,3.61E-11,17.81866496
283349,-0.669978667,9.350502333,-3.749349023,0.000273891,0.000978362,-0.469736876
5950,-0.671167667,6.373098417,-6.318713003,4.62E-09,4.61E-08,10.12865846
4781,-0.671230417,8.145112375,-5.830272552,4.74E-08,3.86E-07,7.858290069
8462,-0.671899,7.001121417,-9.050375182,3.05E-15,1.04E-13,24.1129186
285758,-0.672503833,5.34380925,-7.366126711,2.40E-11,3.85E-10,15.28071255
3995,-0.67251475,8.144253958,-9.269378011,9.22E-16,3.46E-14,25.2921253
10384,-0.673475167,8.640800417,-5.407662131,3.29E-07,2.26E-06,5.976909146
643733,-0.6735675,5.75768425,-10.15162918,7.21E-18,4.21E-16,30.08007674
5649,-0.673629167,6.323846917,-5.937476405,2.87E-08,2.45E-07,8.348236949
64116,-0.673655833,6.053716,-7.955650043,1.10E-12,2.27E-11,18.31255061
27345,-0.674087,7.011567167,-6.204502575,8.04E-09,7.62E-08,9.58927885
1577,-0.674596583,6.772763208,-2.641136536,0.009358979,0.021741889,-3.731594902
2531,-0.6748775,7.485653,-5.70903911,8.33E-08,6.50E-07,7.310238293
26157,-0.675122667,8.819030333,-3.482693328,0.000692687,0.002221207,-1.340492074
83648,-0.675174167,6.475075333,-11.48301074,4.59E-21,5.65E-19,37.34809512
1593,-0.676138333,9.7981245,-6.0648566,1.57E-08,1.41E-07,8.936661157
197358,-0.676184,6.6646575,-4.064612957,8.62E-05,0.000344068,0.624464626
129881,-0.676365833,5.485667417,-6.426333938,2.74E-09,2.88E-08,10.641382
604,-0.676475833,9.04964925,-4.920932313,2.76E-06,1.55E-05,3.918680453
9721,-0.67658775,7.167490208,-8.305016441,1.71E-13,4.14E-12,20.14323073
25937,-0.676601,8.156413667,-5.649429055,1.10E-07,8.37E-07,7.043169417
5101,-0.67663775,5.054176542,-6.929655987,2.24E-10,2.89E-09,13.09242488
5251,-0.677608417,5.819332292,-6.944401273,2.08E-10,2.70E-09,13.16545916
11211,-0.677615,5.474217,-3.796249235,0.000231527,0.000842439,-0.311312468
10019,-0.677931667,8.5674045,-6.68103568,7.78E-10,9.07E-09,11.87121083
7991,-0.678234333,6.023347667,-3.856568012,0.00018614,0.000692967,-0.105294597
84945,-0.678423167,6.809687833,-6.12156211,1.20E-08,1.10E-07,9.200734799
166929,-0.678898167,8.38992375,-3.817557992,0.000214408,0.000786692,-0.238822857
10398,-0.679461083,8.777250875,-8.215044955,2.77E-13,6.50E-12,19.66967176
1474,-0.679586083,6.922625792,-6.439981239,2.56E-09,2.72E-08,10.70670166
160622,-0.679823333,8.401029,-8.814349641,1.10E-14,3.40E-13,22.84787132
25975,-0.679937667,9.68115,-4.437273587,2.03E-05,9.43E-05,2.002949193
5590,-0.680898833,9.426194583,-5.705852007,8.46E-08,6.59E-07,7.295918615
139818,-0.681149583,7.076938208,-7.489092793,1.27E-11,2.14E-10,15.90642668
54852,-0.681388,6.432247167,-6.301520848,5.03E-09,4.98E-08,10.04714934
54,-0.6819505,10.77701492,-3.776674645,0.000248391,0.000898271,-0.377621963
654466,-0.682159667,6.352492333,-6.283549943,5.48E-09,5.39E-08,9.962066836
200010,-0.682879583,6.160221208,-10.20523189,5.36E-18,3.24E-16,30.37229426
79960,-0.68298425,8.056465042,-6.963167867,1.89E-10,2.50E-09,13.25850607
23075,-0.683108833,9.239958583,-6.316352259,4.68E-09,4.66E-08,10.11745946
144165,-0.683123833,6.992382083,-5.018486759,1.82E-06,1.06E-05,4.321220142
91947,-0.685942667,9.1813735,-5.595175047,1.41E-07,1.05E-06,6.801506786
6818 /// 445329 /// 100526830 /// 100526831 /// 101929857,-0.686001333,9.796004583,-7.807343508,2.41E-12,4.64E-11,17.54254747
25943,-0.686569917,8.504763708,-8.09444017,5.27E-13,1.17E-11,19.0371181
79192,-0.6866575,6.883331917,-3.706898406,0.00031849,0.001116346,-0.611789179
283120 /// 100033819,-0.6868265,7.643573667,-2.95060713,0.003812496,0.009964591,-2.918005477
4629,-0.6869185,6.836587083,-4.128501517,6.76E-05,0.00027691,0.854409549
51435,-0.687393,6.385083333,-6.017712278,1.96E-08,1.73E-07,8.718102537
9748,-0.687400833,9.60020275,-9.412241785,4.22E-16,1.71E-14,26.06379184
151827,-0.688347667,4.669085167,-5.398435107,3.43E-07,2.34E-06,5.936768609
84210 /// 440482 /// 441425 /// 441430 /// 728747 /// 729171 /// 100874392,-0.688368833,3.781013083,-8.686834969,2.19E-14,6.42E-13,22.16727096
64805,-0.688539167,5.411783,-4.471369177,1.77E-05,8.32E-05,2.133450269
131583,-0.688549583,7.629984042,-7.16813425,6.65E-11,9.72E-10,14.28146996
84210 /// 284232 /// 391267 /// 440482 /// 441425 /// 441430 /// 728747 /// 102723891 /// 102725051,-0.688667667,6.792458833,-3.467567507,0.000729079,0.002325972,-1.388326541
26851 /// 780851 /// 780852 /// 780853 /// 780854,-0.688875333,5.606021,-3.283052841,0.00134449,0.003995124,-1.958010554
9496,-0.688877,6.4009085,-6.390302887,3.26E-09,3.39E-08,10.46925146
143662,-0.688915333,7.0247975,-2.940178359,0.003934152,0.010244271,-2.946700196
6622,-0.6891185,7.195081917,-7.802181402,2.47E-12,4.76E-11,17.51582858
3725,-0.690009833,9.527212333,-6.182220278,8.94E-09,8.41E-08,9.484630183
56892,-0.690304333,10.1742545,-3.946185366,0.000134026,0.000514359,0.205444163
56650,-0.690615583,7.507410292,-4.956392032,2.38E-06,1.35E-05,4.064397013
4005,-0.690790833,6.92271425,-10.78031002,2.23E-19,1.85E-17,33.51158982
23584,-0.69108275,8.380178958,-4.349473267,2.87E-05,0.000129096,1.670205371
8793,-0.691576083,6.384006708,-6.98387245,1.70E-10,2.27E-09,13.36128419
23499,-0.692094333,9.323585417,-7.857305779,1.85E-12,3.67E-11,17.80144204
7220,-0.692792167,6.33414725,-4.839417473,3.90E-06,2.12E-05,3.586348272
9619,-0.693760417,7.542368042,-7.655791696,5.33E-12,9.60E-11,16.76053929
2919,-0.6940405,8.564791583,-2.563740238,0.011585672,0.026175436,-3.922586923
23235,-0.694154417,6.799320458,-9.228221911,1.15E-15,4.26E-14,25.07016354
2828,-0.694265417,7.229776875,-7.387290506,2.16E-11,3.48E-10,15.38813335
161753,-0.695506167,5.803683917,-9.057528461,2.93E-15,1.01E-13,24.15135745
9034,-0.695581167,8.022245583,-5.878455713,3.79E-08,3.14E-07,8.077891054
11259,-0.6955825,8.92876875,-3.738150781,0.000285043,0.001014554,-0.507333746
9172,-0.695813,6.405719167,-7.098520087,9.50E-11,1.34E-09,13.93267965
5799,-0.696330167,7.444682917,-5.933737221,2.92E-08,2.49E-07,8.331065807
101927263,-0.696462667,5.314062667,-5.843746217,4.45E-08,3.65E-07,7.919597232
57018,-0.69651,7.428341667,-5.016737769,1.83E-06,1.07E-05,4.313957742
2348,-0.696588667,11.78139417,-2.305653713,0.022841457,0.046995321,-4.522364637
4162 /// 102465453,-0.696835583,8.662484208,-5.929990856,2.97E-08,2.53E-07,8.313867589
3337,-0.6973945,10.05200875,-5.9006233,3.41E-08,2.86E-07,8.179256999
90627,-0.697540083,6.107330042,-12.72603274,4.97E-24,1.14E-21,44.09317498
150094,-0.697677167,8.520350833,-7.068580908,1.11E-10,1.54E-09,13.78309695
8516,-0.6979495,7.054815083,-7.224362965,4.99E-11,7.46E-10,14.56417842
1026,-0.698225833,10.37235208,-4.638162107,9.01E-06,4.54E-05,2.782005791
28513,-0.699009333,5.307503167,-10.35044612,2.40E-18,1.59E-16,31.16438539
79047,-0.699255167,6.855646417,-6.254660403,6.31E-09,6.11E-08,9.825546607
255480,-0.699779583,5.713688708,-9.254925877,9.98E-16,3.71E-14,25.2141645
2131,-0.700008167,6.844542417,-6.436790174,2.60E-09,2.75E-08,10.69142236
3437,-0.700228417,9.841258375,-4.908819252,2.91E-06,1.62E-05,3.869062321
54621 /// 101928274,-0.700614333,6.816319,-7.447508058,1.58E-11,2.63E-10,15.69439954
55281,-0.700635167,8.938003583,-7.532694603,1.01E-11,1.74E-10,16.12919183
58511,-0.701032833,5.603449917,-3.728439062,0.000295062,0.001045792,-0.539867779
100288911,-0.701561417,7.236970792,-7.13478907,7.89E-11,1.13E-09,14.11422936
2014,-0.702881333,10.6457165,-6.370297516,3.60E-09,3.71E-08,10.37388446
2022,-0.70305025,8.618114375,-6.66643463,8.37E-10,9.69E-09,11.8001107
57494,-0.706301667,6.660697333,-6.224439637,7.30E-09,6.98E-08,9.683076239
1604,-0.706602,11.51613533,-5.302688269,5.26E-07,3.44E-06,5.522715286
8554,-0.706665333,8.958695833,-9.459222771,3.26E-16,1.35E-14,26.31793155
7035,-0.706840833,8.753435583,-2.932923717,0.004020874,0.010443104,-2.966609469
441519 /// 441520 /// 441521 /// 541465 /// 541466 /// 728911 /// 101060211 /// 102723631 /// 102723680 /// 102723737,-0.708075,4.53418625,-4.054973505,8.93E-05,0.000355951,0.590006
2889,-0.708075167,8.768637583,-8.515667086,5.53E-14,1.48E-12,21.25717871
8490,-0.7096215,9.107426917,-3.630897586,0.000416015,0.001413655,-0.862893529
11213,-0.7097335,6.80694175,-4.165992681,5.86E-05,0.000244409,0.990598455
6374,-0.710521167,5.520264583,-2.870410064,0.004844253,0.012258549,-3.13639948
7791,-0.710580583,10.25495954,-4.726918513,6.24E-06,3.26E-05,3.133852392
124976,-0.710809,7.8411875,-7.954468612,1.11E-12,2.28E-11,18.30639894
4502,-0.7110275,12.85663458,-5.229211555,7.27E-07,4.63E-06,5.208080063
10938,-0.7117995,8.611971083,-10.33956182,2.55E-18,1.68E-16,31.10499525
6886,-0.712138667,6.618037833,-14.10859857,2.83E-27,1.37E-24,51.46928723
51119 /// 155370,-0.7122395,9.81808775,-4.877151105,3.33E-06,1.83E-05,3.73972601
1836,-0.713213167,8.897136583,-4.622630863,9.60E-06,4.80E-05,2.720912039
4922,-0.713347167,5.18528175,-4.355742131,2.80E-05,0.000126258,1.693803475
3036,-0.713959,6.803117833,-4.117380217,7.06E-05,0.000288163,0.814188259
26166,-0.714758167,6.174825417,-6.072957344,1.51E-08,1.37E-07,8.974306656
222256,-0.7150185,5.6008835,-7.084076209,1.02E-10,1.43E-09,13.86048279
50650,-0.715668,9.751032667,-9.201973088,1.33E-15,4.86E-14,24.92868288
9332,-0.715722167,10.67110392,-3.744151224,0.000279015,0.000994554,-0.487198962
126820,-0.715889333,4.6846715,-6.005703322,2.08E-08,1.82E-07,8.66257486
219681,-0.716730667,6.468036667,-5.112386562,1.21E-06,7.37E-06,4.713525889
55698,-0.717372667,7.3432875,-11.95942419,3.32E-22,5.34E-20,39.94219697
85480,-0.717485667,5.1942005,-3.694284628,0.000333015,0.001161678,-0.653751365
4734,-0.717915,7.691228167,-6.375092525,3.52E-09,3.63E-08,10.39672924
51099,-0.718079333,7.013086333,-7.132047147,8.00E-11,1.14E-09,14.10049127
51393,-0.718240667,7.6396935,-7.222470103,5.04E-11,7.52E-10,14.55464736
100873979,-0.719901167,4.799078917,-7.236506865,4.69E-11,7.06E-10,14.62534931
4496,-0.7199395,11.44120858,-5.095122319,1.31E-06,7.88E-06,4.641045719
3741,-0.721744333,5.842944667,-6.512636324,1.79E-09,1.96E-08,11.05556768
6348 /// 6349 /// 414062,-0.721802833,8.657899917,-3.361686644,0.001038811,0.003180542,-1.718378254
2203,-0.7218555,10.83535725,-5.195679489,8.43E-07,5.30E-06,5.065406051
2643,-0.722186833,9.37424125,-4.978922072,2.16E-06,1.23E-05,4.157338789
83661,-0.7227895,7.22942125,-3.563440464,0.00052564,0.001735659,-1.082273073
2627,-0.723583333,7.766636667,-7.056844825,1.17E-10,1.62E-09,13.72453124
51338,-0.723598,9.310444167,-3.608581869,0.000449634,0.001513234,-0.935833328
4900,-0.723892833,9.271047083,-4.259743581,4.08E-05,0.000176672,1.335155076
5054,-0.724185167,8.74379575,-2.795398297,0.006034801,0.014860486,-3.335921224
10206 /// 283518,-0.724854333,4.744284833,-5.992177317,2.22E-08,1.93E-07,8.600103695
10468,-0.726071,6.751536167,-3.217507111,0.001661505,0.004805933,-2.154136062
23731,-0.727150167,9.76578975,-5.774861323,6.14E-08,4.90E-07,7.606991847
4148,-0.727856333,5.688007,-3.626222191,0.000422856,0.00143403,-0.878205105
30009,-0.7282775,6.658198583,-8.535971249,4.95E-14,1.34E-12,21.36491361
5732,-0.728429333,6.848591333,-5.490418121,2.27E-07,1.61E-06,6.338768986
6809,-0.728826667,7.192898,-7.542670006,9.62E-12,1.65E-10,16.18022138
1368,-0.7292055,8.541791167,-4.569709842,1.19E-05,5.83E-05,2.513816667
284654,-0.729348333,5.780609667,-12.1109102,1.44E-22,2.51E-20,40.76505385
79887,-0.729632167,10.26895842,-5.415739119,3.17E-07,2.19E-06,6.012080748
9938,-0.730466333,7.991635333,-6.948858626,2.03E-10,2.65E-09,13.18754963
3398 /// 84099,-0.733090667,7.977012,-3.988412066,0.000114607,0.000445617,0.353764885
144203 /// 408186 /// 728715 /// 100509445,-0.733181667,6.972778833,-3.993507234,0.000112454,0.000437869,0.371743335
100874392 /// 101059949 /// 101060632 /// 101927345,-0.733466,5.8752525,-5.362648363,4.02E-07,2.71E-06,5.781479497
712,-0.733588167,11.39875892,-4.046523526,9.22E-05,0.000366329,0.559850463
11099,-0.733666667,6.359931833,-6.983706896,1.70E-10,2.27E-09,13.36046187
84100,-0.734098583,6.053335292,-6.286995336,5.39E-09,5.31E-08,9.978369471
58484,-0.734448833,5.499002,-8.794554848,1.22E-14,3.77E-13,22.74207981
64092,-0.7348915,8.531294417,-3.266103062,0.001420559,0.004190993,-2.009044854
84886,-0.734895333,10.86850583,-8.94374071,5.45E-15,1.77E-13,23.54057705
4493,-0.735488583,11.84676488,-5.125169887,1.15E-06,7.00E-06,4.767295063
6649,-0.736442167,8.78816825,-5.542402822,1.79E-07,1.30E-06,6.567753398
2289,-0.7367545,9.45052625,-3.042768916,0.002878487,0.007776074,-2.660622285
6744,-0.737504333,7.537752333,-5.666572318,1.01E-07,7.79E-07,7.119810762
56155,-0.737635667,5.3131845,-9.056352814,2.95E-15,1.01E-13,24.14503961
9120,-0.737703,6.641167167,-4.944908933,2.50E-06,1.41E-05,4.017133266
122953,-0.73780575,7.357005625,-9.599201747,1.51E-16,6.72E-15,27.0761415
80763,-0.738208667,5.104408417,-11.3213724,1.12E-20,1.27E-18,36.46630658
149483,-0.738949667,6.258537167,-4.912520046,2.86E-06,1.60E-05,3.884213095
4921,-0.739768667,8.5308655,-4.741557688,5.88E-06,3.08E-05,3.192324572
79618,-0.740065167,8.379077417,-10.0780634,1.08E-17,6.12E-16,29.67919922
90527,-0.740417083,7.317942458,-8.233448364,2.51E-13,5.92E-12,19.76642332
10630,-0.74102725,7.426899458,-6.962676874,1.89E-10,2.50E-09,13.25607032
1674,-0.74114325,5.814997792,-10.7501754,2.64E-19,2.14E-17,33.34698165
81027,-0.741225,5.756811333,-7.894662993,1.52E-12,3.06E-11,17.99536012
101927841,-0.741589333,5.6626225,-5.63488048,1.17E-07,8.89E-07,6.978233232
3570,-0.741621167,8.30482075,-3.940677601,0.000136779,0.000523822,0.186187645
57515,-0.742059333,11.44372267,-4.963334051,2.31E-06,1.31E-05,4.093004957
3678,-0.7422705,9.185037083,-5.633804064,1.18E-07,8.93E-07,6.973432603
342527,-0.742305167,6.65849575,-8.323044276,1.55E-13,3.80E-12,20.23828438
284367,-0.743813167,6.84606575,-6.865689486,3.09E-10,3.90E-09,12.77636335
10260,-0.74425875,7.459826792,-5.657108006,1.06E-07,8.11E-07,7.077482684
3708,-0.744586417,7.874448125,-5.421519324,3.09E-07,2.13E-06,6.037270404
83894,-0.744931,4.808378667,-5.320805911,4.85E-07,3.20E-06,5.600715107
79602,-0.745901833,9.73960675,-9.32218483,6.91E-16,2.65E-14,25.57714892
2867,-0.747062667,5.5124425,-4.170065738,5.77E-05,0.000241039,1.005449464
5858,-0.747172167,7.192786583,-8.858606497,8.65E-15,2.70E-13,23.08457551
7133,-0.747310333,9.201295667,-6.844337935,3.44E-10,4.28E-09,12.67114569
2308,-0.747783167,8.027268583,-6.536215755,1.60E-09,1.76E-08,11.16918857
5168,-0.748484,10.34307142,-4.155545777,6.10E-05,0.000253074,0.952556926
5583,-0.748721,8.304571333,-5.921866089,3.09E-08,2.62E-07,8.276590021
27031,-0.7495735,7.144320417,-6.790021514,4.52E-10,5.49E-09,12.40412693
154661,-0.7498335,5.524146,-3.914607541,0.000150559,0.000571889,0.095321587
9729,-0.7503125,4.605533417,-8.341812722,1.41E-13,3.47E-12,20.33730035
1528,-0.750662917,11.71164688,-5.538722336,1.82E-07,1.32E-06,6.551499412
25802,-0.751010833,7.455056583,-6.643749995,9.37E-10,1.07E-08,11.68978832
1781,-0.7514595,8.196231917,-5.694773673,8.90E-08,6.91E-07,7.246179107
4170,-0.751767083,8.028141708,-6.783625041,4.66E-10,5.65E-09,12.37274354
22854,-0.751817083,5.542988208,-11.87373419,5.32E-22,8.20E-20,39.47626413
5140,-0.752754333,6.501492333,-7.710405362,4.00E-12,7.45E-11,17.04176101
130752,-0.752774583,5.899648125,-5.866645794,4.00E-08,3.31E-07,8.023973436
4674,-0.753314,5.8923185,-5.009045731,1.90E-06,1.10E-05,4.282037398
53358,-0.7536715,6.856632417,-7.356044252,2.53E-11,4.04E-10,15.22957755
820,-0.75383,7.393068,-7.337424393,2.79E-11,4.42E-10,15.13521256
4133,-0.754450667,7.16496525,-6.936557441,2.16E-10,2.80E-09,13.1266
127254,-0.7547175,4.32018275,-5.886861046,3.64E-08,3.04E-07,8.116301544
6304,-0.754871167,5.735187083,-5.968945681,2.47E-08,2.14E-07,8.492982841
116441,-0.755929417,7.096461375,-4.221484572,4.74E-05,0.000202099,1.193858248
3936,-0.756655333,10.55506067,-5.183045269,8.91E-07,5.57E-06,5.01179939
10580,-0.756719333,7.780758333,-5.642714972,1.13E-07,8.60E-07,7.013189714
439921,-0.757465,8.571519833,-7.881719164,1.63E-12,3.26E-11,17.92813721
195814,-0.7576145,10.33942192,-3.263542133,0.001432395,0.004220792,-2.016736387
6817,-0.757836167,10.49888458,-7.981112676,9.61E-13,2.01E-11,18.4452008
57419,-0.759437583,8.001734292,-5.772311539,6.22E-08,4.95E-07,7.595460597
3717,-0.759557833,6.633903583,-5.979675593,2.35E-08,2.04E-07,8.542430533
6362,-0.759957083,11.22346221,-3.049739133,0.002817252,0.007623828,-2.64088009
145567,-0.760038167,8.02746425,-7.261545272,4.12E-11,6.28E-10,14.75159764
51309,-0.761388667,9.228634167,-6.058484635,1.62E-08,1.45E-07,8.907068229
1524,-0.761984167,6.9225115,-6.424572588,2.76E-09,2.90E-08,10.63295659
338758,-0.762248667,8.032003333,-6.214667403,7.65E-09,7.29E-08,9.637081878
11027,-0.76280075,7.089024542,-7.729514631,3.62E-12,6.81E-11,17.14031769
11234,-0.763031,8.564310833,-5.796062105,5.57E-08,4.47E-07,7.702981929
5243 /// 5244,-0.763570333,6.245189333,-5.230774284,7.22E-07,4.60E-06,5.2147433
219972,-0.763586917,9.427142375,-5.195624767,8.43E-07,5.30E-06,5.065173691
283726,-0.764248,4.445193167,-5.251782108,6.59E-07,4.22E-06,5.304438377
6236,-0.764688833,8.546482417,-3.727233534,0.000296329,0.001049554,-0.543901599
57562,-0.765012,6.679110333,-6.284383047,5.46E-09,5.37E-08,9.966008438
6338,-0.7657,8.059081,-4.519801859,1.46E-05,6.99E-05,2.320048559
5209,-0.765906667,9.4764425,-5.946922507,2.74E-08,2.35E-07,8.391641646
2124,-0.7659985,9.752125583,-4.895576435,3.08E-06,1.71E-05,3.814909374
100128252,-0.766968333,7.623649167,-4.551562927,1.28E-05,6.24E-05,2.443187678
400568,-0.767260833,5.73370525,-11.68018371,1.55E-21,2.18E-19,38.4227258
10826,-0.767442667,8.799171,-7.602096908,7.06E-12,1.24E-10,16.48471123
10908,-0.7677975,9.380334417,-5.924654259,3.05E-08,2.59E-07,8.289379398
9182,-0.769168917,5.999089958,-6.46335072,2.28E-09,2.45E-08,10.81870954
29094,-0.7693475,8.559532583,-7.699288314,4.24E-12,7.84E-11,16.9844618
166752,-0.769763667,4.083892167,-7.897146111,1.50E-12,3.02E-11,18.00825995
3386,-0.770069833,6.892490917,-4.079656774,8.14E-05,0.000327178,0.678366158
440087,-0.770411,5.757016167,-5.805686217,5.32E-08,4.29E-07,7.746621743
89765,-0.770820167,7.865405083,-3.412881881,0.000876207,0.002735521,-1.559843279
3851,-0.770880167,6.90655,-6.860477136,3.17E-10,3.99E-09,12.75066447
9124,-0.77184,12.08849333,-9.277276997,8.83E-16,3.33E-14,25.33474383
10678,-0.772747333,7.657282,-3.825495164,0.000208345,0.000766501,-0.21174046
25976,-0.772843,9.976658833,-5.129431781,1.13E-06,6.89E-06,4.785240503
54941,-0.773010917,7.298520625,-6.800042987,4.30E-10,5.24E-09,12.45332209
79633,-0.7734055,7.478450917,-4.95629323,2.38E-06,1.35E-05,4.063990042
222166,-0.77461175,7.006347625,-9.484814848,2.83E-16,1.19E-14,26.45644348
134429,-0.774857167,8.060979917,-7.723165519,3.75E-12,7.02E-11,17.10756297
6446,-0.775543667,11.87298483,-5.540905205,1.80E-07,1.30E-06,6.561138762
25932,-0.775767,8.431923333,-2.822790948,0.005572123,0.013869451,-3.263595829
4163,-0.776485,7.737505667,-7.594983434,7.33E-12,1.28E-10,16.44821965
8638,-0.776492667,7.758402083,-6.830675077,3.68E-10,4.56E-09,12.60389168
6352,-0.776996333,9.940545833,-4.411619236,2.25E-05,0.000103442,1.905229303
79927,-0.779065833,6.838520583,-9.298504911,7.86E-16,2.98E-14,25.44930602
6340,-0.780047833,5.928148083,-7.074826465,1.07E-10,1.49E-09,13.81427989
5569,-0.780196,6.799891,-5.191496043,8.59E-07,5.39E-06,5.047646673
65124,-0.78092075,8.732038375,-7.727361045,3.66E-12,6.88E-11,17.12920646
6414,-0.78116725,9.694957375,-6.610136162,1.11E-09,1.26E-08,11.52663181
9056,-0.782857667,9.764377667,-7.452193177,1.54E-11,2.57E-10,15.7182661
9846,-0.783214,9.329616167,-11.1347213,3.14E-20,3.20E-18,35.44737752
6799,-0.78349725,9.821452042,-8.3380247,1.43E-13,3.54E-12,20.31731134
2949,-0.7840165,7.82674375,-8.722278548,1.81E-14,5.45E-13,22.35623386
